Text,Sentiment
"While the new $350 billion Paycheck Protection Program is aimed at businesses with 500 or fewer employees, big rest????https://t.co/F3O0m3u3J8",0
"While the world was waiting for Apple to remake the television industry, Netflix beat them to the punch. AAP NFX",1
Whisper Expectations for F  ,1
Whisper expectations for SWHC  ,1
"Wholesale inflation at 1% in March amid coronavirus crisis, as against 2.26% in previous month",0
"Wholesale Inflation At 2.26% In February
https://t.co/3QxHfdjA7H",1
"Wholesale Inflation Eases To 1% in March
https://t.co/mWg2yIUX38",0
Wholesale inflation eases to 2.26% in February from 3.1% in previous month,1
Whoopsie: Costco CEO: We Shouldn't Have sed Tiffany to Describe ings [EXCSIVE]  COST TIF ,1
Why are more people not talking about this China News??? Big Deal Imo! AAP China intensifies attacks on Apple  ,0
Why can't they take AAP out of the index? It's holding everyone back! Slacker !!,0
Why I am buying AAP on Monday -  ,1
Why I BOGHT a little more AAP today pre-earnings (or how to break all your own rules because of a feeling)  ...,1
Why not give your bedroom a cool makeover for summer .,0.5
Why not subscribe to the magazine ?,0.5
Why put up costly cell phone towers in thinly populated areas when a few balloons would do ?,0.5
Why These 4 Biotechs Could Be Next In ine To See Their Share Prices ise  AMBS.OB CHTP MACK PPHM,1
Why would anyone buy AX's overpriced services when there are many more high-quality alternatives that essentially cost half the price?,0
Why would you buy AAP when you can buy CS where the growth is... As AAP sells ipads and Iphones like crazy CS benefits,1
"WIFI long 6.07, from the bottom, volume higher each of last 3 days following hammer on 03/05  ",1
will AAP go down?,0
"Will Not Sell Any Share In Yes Bank For Next 3 Years, Says SBI Chairman
https://t.co/X9JRhxWCrV",1
Will short 300 shares of PXD at the open for a #BearishBuck.,0
Will watch the close carefully then decide whether to ONG or SHOT AAP. Below 530 SHOT!!!,0
Wind and solar farms are attractive to investors looking for safety in volatile markets. But building new renewable????https://t.co/2fqFexxjpj,1
Winners today in my long term portfolio: SP XV MGK BO COH IBM EWH  ,1
"wins 98 % acceptance 23 December 2009 - Finnish industrial machinery company Metso Oyj ( HEL : MEO1V ) said today it will complete its takeover offer for textile company Tamfelt Oyj Abp ( HEL : TAFKS ) , after acquiring 98 % of its shares and votes .",0.5
"Wipro March Quarter Profit Down Over 5% At Rs 2,326 Crore
https://t.co/yVOHG9z0pL",0
"Wipro profit at Rs 2,326 crore in January-March, drops over 5% from previous quarter",0
"with a name like SkyPeople Fruit Juice, SP is going to be the next AAP. just wait and see.",1
"With a single tweet Thursday, President Trump accomplished what decades of wars, coups, terrorist attacks and OPEC????https://t.co/NySXLTP4uU",0
"With Aldata , we can help retailers ensure that their merchandising and selections reflect customer demand and their evolving shopping behavior . ''",0.5
"With CapMan as a partner , we will be able to further develop our business and continue to focus on providing quality restaurant services for our customers , '' says Christopher Wynne , CEO of Papa John 's Russia .",1
"With consumers worried about keeping their homes, a car dealer is spurring sales by making their mortgage payments. https://t.co/8OwvlffCHM",0
with FCX gapping well above ideal entry looking for a pull in to at least 35 on open for an entry,1
"With five different game modes , co-op tournaments , 4 player split-screen and multiplayer modes , players can have as much fun as they would if they were actually fishing .",0.5
with little whips on pops and drops don't go all in on one purchase avg in through out the day limit exposure and % of portfolio CTIC,1
"With sales of $ 12.7 billion over the last twelve months ending October , 2010 and over 9,200 stores in 35 states , Dollar General is the nation 's largest small box discount retailer .",0.5
"With Saudi Arabia preparing to flood oil markets, countries including Iraq and Venezuela are cutting spending even????https://t.co/ssMonuktKI",0
With some luck BT 22 is current target.,1
With strong cash position/margins improving/ 0 debt & new devices being launched BBY is definitely a takeover candidate CSCO AMZN INTC,1
"With the acquisition , the company will expand its offering to North , Central and South America , it said .",1
"With the Basware Connectivity services , companies gain visibility to an audit trail that can be traced from order to goods delivery and invoice .",0.5
"With the coronavirus pandemic bringing shelter-in-place orders, the real-estate industry has been compelled to find????https://t.co/80sxYZhiQL",0
"With the extension of the new contract for a further eight engines , the plant will now produce over 100 MW , it said .",1
"With the government exempting certain stainless steel products from anti-dumping duties , Finland-based Outokumpu today said it will look to enter into supply pacts with the Indian Railways soon .",0.5
"With the launch of new 3G handsets , Nokia aims to become the winner in China 's 3G market as it did in the 2G market .",1
"With the measures , Suominen Corporation aims to ensure the competitiveness of the Flexible Packaging business in the long term .",1
"With the mess that Twitter andThe Grammy's made of Hashtags #sting (are you kidding me), excited for GOOG to just step in and print  off #",1
"With the new arrangement , customer responsibilities will become mainly regional .",0.5
With the new production plant the company would increase its capacity to meet the expected increase in demand and would improve the use of raw materials and therefore increase the production profitability .,1
"With the second phase of the new Innova building , Tecnopolis presence in Jyvaskyla will increase to a total of approximately 62,000 floor square meters .",0.5
"With the U.S. Federal Government putting a stake in the ground , vendors - and their customers - are focused on meeting the deadline .",0.5
"With this , the company will exit the contract manufacturing service segment .",0.5
With this acquisition Panostaja Oyj further expands its business area specialising in digital printing .,1
"With this acquisition the wireless modem unit and its approximately 1,100 employees were transferred to Renesas Electronics Corporation .",0.5
With this appointment Kaupthing Bank aims to further co-ordinate Capital Markets activities within the Group and to improve the overall service to clients .,1
"With this subscription , Fortum 's ownership in TGK-10 has increased to slightly over 76 % of shares and voting rights .",0.5
"With thousands of flights grounded, U.S. airlines are burning through cash. Selling miles to their credit-card part????https://t.co/i9dDmyJCDF",0
"Within the framework of the partnership , Nokia Siemens Networks has signed an initial framework purchase agreement with Sitronics subsidiary , JSC Mikron , which is the largest manufacturer and exporter of microelectronic components in Russia .",1
Wk #2 perf 13 Stocks for '13: DDD DNKN FT INVN KOS NKD MOV NTSP AX SCCO SCA SSYS V  ,1
Wk #3 #13for2013 portfolio: DDD DNKN FT INVN KOS NKD MOV NTSP AX SCCO SCA SSYS V   ,1
WMB might fill this gap and reverse.  ,1
"WMT - H/S, struggling at the 200dma as well, MM target about 10 handles to that gap fil below   ",0
WMT 5 min   ,1
"WMT added some more calls today, might be good , gapped down before earnings the last 2 times, then rose over the next two weeks",1
"WMT BOOM:Feb sales started slower than planned,due . . .to delay in income tax refunds, Bill Simon,CEO WMT.S #IT'SWOSETHANYOTHINK ",0
WMT breaking out of channel + All MAs are lining up in upward direction.   ,1
"WMt buy signal was too easy, just the math baby, and good discount too !   ",1
WMT DJ Wal-Mart de Mexico 4Q Earnings Slightly Below Expectations ,0
WMT expect that miss from late last week to materialize tomorrow morning... ong 67.50 puts ,0
WMT how can you not look at these numbers and not see business slowing!,0
WMT if i had enough cash on hand i'd be shorting this right about now,0
WMT I'm still short....,0
"WMT next levels of resistance 71.70, 72.60, then nuthin' but air (note to self: fills gaps nicely)  ",1
WMT opening range 30 min. JPM comments negative. No position  ,0
"WMT Scared over an e-mail? Ha, in on this for the bounce back.",1
"WMT Wal-Mart on report of slow February sales: Often see internal communications that are not entirely accurate. -2,8 %at this time.",0
WMT want more march calls,1
"WN: ong  19.79. Trailing Stop  24.39 from 6 prior Stops of 23.76, 20.42, 19.79, 18.09, 17.13 and 16.39 -  ",1
"WN: ong  19.79. Trailing Stop  26.64 from 7 prior Stops of 24.39, 23.76, 20.42, 19.79, 18.09, 17.13 and 16.39 -  ",1
WNC bounce from 20-day and about 8 cents from our line on volume of 12% ave full day   ,1
WNC consistent pattern of new highs and sell offs - next one looks like the selloff,0
WNC The bull roars in WNC   ,1
"Women under Ujjwala Yojana will be given free LPG cylinders for next three months, move expected to benefit 8.3 cro??https://t.co/EUesc5YPgo",1
Won't believe AAP uptrend is back until it crosses above MA(50),0
Work on the assignment has already started and is due for completion in spring 2011 .,0.5
Workers at Bajaj Auto have agreed to a 10% wage cut for the period between April 15 and till the lockdown is lifted. https://t.co/RgvrKPliNd,1
"World Already In Recession, Emerging Markets Need $2.5 Trillion: IMF's Kristalina Georgieva
https://t.co/gSLoFWTiBc",0
"World Bank Forecasts Worst Economic Slump In South Asia In 40 Years
https://t.co/oOD4jxwWe3",0
"World Economy Powering Down Daily Makes Recession More Likely
https://t.co/1VOc7xbjQk",0
"World Faces Worst Economic Fallout Since Great Depression, Says IMF Chief
https://t.co/NgvXN1nf3c",0
"World's Biggest Lockdown Brings Trucks To A Standstill In India
https://t.co/gRHNn3Op4A",0
"Worst Day For US Markets Since 1987 As Coronavirus Triggers Recession Fear
https://t.co/OnJPa6Pd3k",0
Would be healthy and desirable for  to eventually put in a little handle/shakeout before climb over present 58.90 pivot STDY,1
would like to see some long red candles on aapl 2day.  still think it takes out 420 very soon.,0
Would play it wait and see before adding more SPW:  but adding more SCTY on dips:  ,1
Wow INVN took a beating today...,0
wow ISG being probed literally lol by regulators,0
WOW ME is on fire!  I love the 1 day #swing #trade.  We are out at 5.12 for a very nice 10% GAIN.   ,1
